#location service enabled;location service initializing;location updated;heading updated;location provider;location provider class;UTC device;UTC location;lat;lng;accuracy[m];user heading[°];device orientation[°];speed;has gps fix;satellites used;satellites in view
True;False;False;True;unity;DeviceLocationProvider;20180516-132439.906;20180516-132439.000;48.35730360;15.61059950;3.0;330.3;152.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132439.941;20180516-132439.000;48.35730360;15.61059950;3.0;330.3;159.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180516-132439.972;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;156.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.006;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;152.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.039;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;164.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.073;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;166.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.106;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;159.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.140;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;156.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.175;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;165.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.210;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;169.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.241;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;168.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.277;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;149.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.309;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;151.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.342;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;153.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.375;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;162.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.409;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;163.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.443;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;168.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.478;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;166.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.511;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;162.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.541;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;157.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.576;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;162.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.610;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;137.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.646;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;170.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.677;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;171.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.710;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;164.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.744;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;159.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.777;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;162.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.811;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;161.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.844;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;163.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.880;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;164.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.912;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;162.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132440.945;20180516-132440.000;48.35729000;15.61060620;3.0;330.8;146.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180516-132440.978;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;146.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.014;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;141.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.045;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;155.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.078;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;154.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.115;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;146.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.146;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;158.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.180;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;157.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.218;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;162.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.246;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;171.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.279;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;168.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.314;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;160.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.347;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;166.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.381;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;171.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.414;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;168.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.447;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;154.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.481;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;143.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.515;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;158.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.547;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;163.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.581;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;165.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.617;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;176.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.648;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;170.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.682;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;165.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.716;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;168.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.749;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;167.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.782;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;157.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.818;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;136.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.849;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;173.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.882;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;169.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.917;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;165.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132441.950;20180516-132441.000;48.35727310;15.61061290;3.0;334.0;162.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180516-132441.983;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;163.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.016;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;168.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.049;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;165.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.083;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;155.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.118;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;155.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.152;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;159.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.185;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;150.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.218;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;142.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.254;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;143.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.285;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;150.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.321;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;151.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.352;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;154.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.385;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;168.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.419;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;167.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.454;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;171.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.486;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;170.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.520;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;169.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.556;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;169.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.587;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;166.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.621;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;170.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.654;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;170.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.688;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;168.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.721;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;159.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.755;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;162.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.789;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;168.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.822;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;168.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.857;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;171.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.892;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;176.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.922;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;171.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132442.958;20180516-132442.000;48.35725780;15.61062150;3.0;332.6;170.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180516-132442.987;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;170.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.022;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;165.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.055;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;167.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.088;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;170.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.122;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;168.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.156;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;165.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.190;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;176.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.223;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;178.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.258;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;172.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.291;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;158.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.324;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;170.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.358;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;170.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.391;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;167.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.425;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;168.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.458;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;163.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.492;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;159.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.525;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;154.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.559;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;162.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.593;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;167.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.626;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;172.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.660;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;171.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.693;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;176.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.727;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;177.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.762;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;174.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.794;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;171.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.826;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;182.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.860;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;184.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.897;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;184.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.927;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;178.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132443.960;20180516-132443.000;48.35724260;15.61062810;3.0;334.9;186.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180516-132443.993;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;180.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.026;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;185.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.061;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;183.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.097;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;189.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.131;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;191.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.162;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;187.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.196;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;187.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.230;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;179.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.263;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;179.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.296;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;181.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.329;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;181.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.363;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;180.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.396;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;176.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.430;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;185.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.464;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;183.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.497;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;180.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.531;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;174.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.566;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;182.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.597;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;185.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.631;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;179.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-132444.664;20180516-132444.000;48.35722730;15.61063480;3.0;335.7;173.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
