#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view
True;False;True;True;unity;DeviceLocationProvider;20180524-163616.816;20180524-163618.000;60.19219210;24.96706200;3.0;238.4;293.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163617.319;20180524-163618.000;60.19219210;24.96706200;3.0;238.4;16.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163617.836;20180524-163619.000;60.19217680;24.96705440;3.0;222.1;339.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163618.338;20180524-163619.000;60.19217680;24.96705440;3.0;222.1;22.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163618.837;20180524-163620.000;60.19215770;24.96704860;3.0;208.7;340.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163619.337;20180524-163620.000;60.19215770;24.96704860;3.0;208.7;87.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163619.823;20180524-163621.000;60.19214250;24.96704100;3.0;202.6;248.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163620.320;20180524-163621.000;60.19214250;24.96704100;3.0;202.6;16.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163620.841;20180524-163622.000;60.19212720;24.96702580;3.0;208.6;288.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163621.342;20180524-163622.000;60.19212720;24.96702580;3.0;208.6;332.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163621.837;20180524-163623.000;60.19211580;24.96701240;3.0;214.5;286.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163622.343;20180524-163623.000;60.19211580;24.96701240;3.0;214.5;184.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163622.834;20180524-163624.000;60.19210000;24.96700480;3.0;216.7;198.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163623.327;20180524-163624.000;60.19210000;24.96700480;3.0;216.7;197.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163623.848;20180524-163625.000;60.19209000;24.96699710;3.0;219.4;210.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163624.345;20180524-163625.000;60.19209000;24.96699710;3.0;219.4;210.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163624.827;20180524-163626.000;60.19207380;24.96699330;3.0;211.5;210.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163625.331;20180524-163626.000;60.19207380;24.96699330;3.0;211.5;201.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163625.831;20180524-163627.000;60.19206240;24.96698760;3.0;205.8;217.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163626.332;20180524-163627.000;60.19206240;24.96698760;3.0;205.8;110.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163626.831;20180524-163628.000;60.19205470;24.96698190;3.0;205.8;197.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163627.331;20180524-163628.000;60.19205470;24.96698190;3.0;205.8;145.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163627.835;20180524-163629.000;60.19204330;24.96697430;3.0;208.1;204.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163628.336;20180524-163629.000;60.19204330;24.96697430;3.0;208.1;127.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163628.840;20180524-163630.000;60.19202800;24.96696660;3.0;205.3;215.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163629.366;20180524-163630.000;60.19202800;24.96696660;3.0;205.3;167.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163629.836;20180524-163631.000;60.19201660;24.96696280;3.0;206.6;220.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163630.338;20180524-163631.000;60.19201660;24.96696280;3.0;206.6;141.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163630.837;20180524-163632.000;60.19200520;24.96696000;3.0;203.4;196.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163631.338;20180524-163632.000;60.19200520;24.96696000;3.0;203.4;222.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163631.856;20180524-163633.000;60.19199000;24.96695710;3.0;197.4;178.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163632.357;20180524-163633.000;60.19199000;24.96695710;3.0;197.4;97.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163632.857;20180524-163634.000;60.19197000;24.96695000;3.0;195.6;212.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163633.360;20180524-163634.000;60.19197000;24.96695000;3.0;195.6;157.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163633.860;20180524-163635.000;60.19195000;24.96694560;3.0;194.1;201.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163634.361;20180524-163635.000;60.19195000;24.96694560;3.0;194.1;26.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163634.859;20180524-163636.000;60.19194000;24.96694180;3.0;195.9;204.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163635.358;20180524-163636.000;60.19194000;24.96694180;3.0;195.9;93.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163635.846;20180524-163637.000;60.19192500;24.96694180;3.0;193.2;210.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163636.342;20180524-163637.000;60.19192500;24.96694180;3.0;193.2;158.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163636.849;20180524-163638.000;60.19191000;24.96694180;3.0;188.3;227.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163637.349;20180524-163638.000;60.19191000;24.96694180;3.0;188.3;284.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163637.847;20180524-163639.000;60.19189450;24.96694180;3.0;185.2;290.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163638.350;20180524-163639.000;60.19189450;24.96694180;3.0;185.2;331.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163638.854;20180524-163640.000;60.19187550;24.96694000;3.0;181.4;192.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163639.371;20180524-163640.000;60.19187550;24.96694000;3.0;181.4;159.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163639.870;20180524-163641.000;60.19185640;24.96693800;3.0;182.8;154.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163640.369;20180524-163641.000;60.19185640;24.96693800;3.0;182.8;121.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163640.872;20180524-163642.000;60.19183730;24.96694000;3.0;181.4;211.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163641.374;20180524-163642.000;60.19183730;24.96694000;3.0;181.4;161.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163641.857;20180524-163643.000;60.19182210;24.96694000;3.0;181.4;272.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163642.374;20180524-163643.000;60.19182210;24.96694000;3.0;181.4;302.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163642.869;20180524-163644.000;60.19180680;24.96693420;3.0;185.2;232.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163643.376;20180524-163644.000;60.19180680;24.96693420;3.0;185.2;301.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163643.841;20180524-163645.000;60.19179000;24.96692660;3.0;189.8;21.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163644.345;20180524-163645.000;60.19179000;24.96692660;3.0;189.8;324.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163644.847;20180524-163646.000;60.19178000;24.96691510;3.0;203.5;188.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163645.361;20180524-163646.000;60.19178000;24.96691510;3.0;203.5;60.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163645.862;20180524-163647.000;60.19176480;24.96690370;3.0;212.7;195.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163646.364;20180524-163647.000;60.19176480;24.96690370;3.0;212.7;183.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163646.881;20180524-163648.000;60.19175340;24.96689410;3.0;217.6;195.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163647.383;20180524-163648.000;60.19175340;24.96689410;3.0;217.6;111.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163647.883;20180524-163649.000;60.19174190;24.96688000;3.0;224.2;209.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163648.383;20180524-163649.000;60.19174190;24.96688000;3.0;224.2;110.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163648.864;20180524-163650.000;60.19173430;24.96686740;3.0;226.7;210.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163649.368;20180524-163650.000;60.19173430;24.96686740;3.0;226.7;101.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163649.873;20180524-163651.000;60.19172670;24.96685000;4.0;234.1;206.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163650.375;20180524-163651.000;60.19172670;24.96685000;4.0;234.1;147.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163650.871;20180524-163652.000;60.19171000;24.96683310;3.0;235.4;180.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163651.371;20180524-163652.000;60.19171000;24.96683310;3.0;235.4;171.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163651.871;20180524-163653.000;60.19169620;24.96681790;3.0;234.6;173.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163652.373;20180524-163653.000;60.19169620;24.96681790;3.0;234.6;128.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163652.872;20180524-163654.000;60.19168470;24.96680830;4.0;229.8;171.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163653.372;20180524-163654.000;60.19168470;24.96680830;4.0;229.8;153.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163653.878;20180524-163655.000;60.19168000;24.96678000;4.0;233.2;177.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163654.377;20180524-163655.000;60.19168000;24.96678000;4.0;233.2;163.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163654.896;20180524-163656.000;60.19167330;24.96674730;4.0;241.7;173.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163655.377;20180524-163656.000;60.19167330;24.96674730;4.0;241.7;162.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163655.877;20180524-163657.000;60.19166000;24.96672250;4.0;245.3;172.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163656.378;20180524-163657.000;60.19166000;24.96672250;4.0;245.3;145.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163656.878;20180524-163658.000;60.19164660;24.96670720;4.0;247.4;166.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163657.380;20180524-163658.000;60.19164660;24.96670720;4.0;247.4;180.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163657.882;20180524-163659.000;60.19163000;24.96670150;3.0;232.2;185.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163658.402;20180524-163659.000;60.19163000;24.96670150;3.0;232.2;192.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163658.897;20180524-163700.000;60.19162000;24.96669390;3.0;221.7;246.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163659.399;20180524-163700.000;60.19162000;24.96669390;3.0;221.7;220.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163659.901;20180524-163701.000;60.19160460;24.96668240;3.0;215.5;243.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163700.400;20180524-163701.000;60.19160460;24.96668240;3.0;215.5;256.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163700.899;20180524-163702.000;60.19159320;24.96665380;3.0;220.1;262.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163701.403;20180524-163702.000;60.19159320;24.96665380;3.0;220.1;267.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163701.906;20180524-163703.000;60.19159000;24.96664000;4.0;220.1;240.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163702.387;20180524-163703.000;60.19159000;24.96664000;4.0;220.1;273.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163702.892;20180524-163704.000;60.19158550;24.96663280;4.0;233.0;259.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163703.394;20180524-163704.000;60.19158550;24.96663280;4.0;233.0;285.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163703.907;20180524-163705.000;60.19158550;24.96661190;4.0;246.4;311.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163704.410;20180524-163705.000;60.19158550;24.96661190;4.0;246.4;281.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163704.891;20180524-163706.000;60.19159000;24.96658710;3.0;262.1;286.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163705.393;20180524-163706.000;60.19159000;24.96658710;3.0;262.1;297.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163705.893;20180524-163707.000;60.19159000;24.96655270;3.0;267.6;276.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163706.395;20180524-163707.000;60.19159000;24.96655270;3.0;267.6;293.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163706.894;20180524-163708.000;60.19159000;24.96652220;3.0;272.6;279.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163707.397;20180524-163708.000;60.19159000;24.96652220;3.0;272.6;302.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163707.897;20180524-163709.000;60.19158550;24.96649170;3.0;270.5;271.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163708.397;20180524-163709.000;60.19158550;24.96649170;3.0;270.5;257.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163708.900;20180524-163710.000;60.19158550;24.96646120;3.0;267.9;236.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163709.399;20180524-163710.000;60.19158550;24.96646120;3.0;267.9;185.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163709.900;20180524-163711.000;60.19159000;24.96643830;3.0;270.7;204.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163710.400;20180524-163711.000;60.19159000;24.96643830;3.0;270.7;203.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163710.902;20180524-163712.000;60.19158000;24.96640780;3.0;266.1;182.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163711.420;20180524-163712.000;60.19158000;24.96640780;3.0;266.1;199.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163711.903;20180524-163713.000;60.19156650;24.96638680;3.0;260.1;170.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163712.406;20180524-163713.000;60.19156650;24.96638680;3.0;260.1;177.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163712.901;20180524-163714.000;60.19154740;24.96638300;3.0;241.1;191.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163713.407;20180524-163714.000;60.19154740;24.96638300;3.0;241.1;169.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163713.923;20180524-163715.000;60.19153000;24.96638300;3.0;215.0;146.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163714.425;20180524-163715.000;60.19153000;24.96638300;3.0;215.0;258.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163714.911;20180524-163716.000;60.19151000;24.96638110;3.0;197.8;168.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163715.430;20180524-163716.000;60.19151000;24.96638110;3.0;197.8;134.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163715.911;20180524-163717.000;60.19149000;24.96637730;3.0;186.9;228.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163716.414;20180524-163717.000;60.19149000;24.96637730;3.0;186.9;182.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163716.930;20180524-163718.000;60.19147000;24.96636770;3.0;190.4;141.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163717.434;20180524-163718.000;60.19147000;24.96636770;3.0;190.4;217.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163717.934;20180524-163719.000;60.19145580;24.96637000;3.0;188.2;253.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163718.432;20180524-163719.000;60.19145580;24.96637000;3.0;188.2;235.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163718.934;20180524-163720.000;60.19144000;24.96637730;3.0;180.6;191.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163719.421;20180524-163720.000;60.19144000;24.96637730;3.0;180.6;156.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163719.929;20180524-163721.000;60.19142530;24.96638490;4.0;170.7;197.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163720.434;20180524-163721.000;60.19142530;24.96638490;4.0;170.7;237.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163720.937;20180524-163722.000;60.19141000;24.96639250;4.0;158.0;50.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163721.437;20180524-163722.000;60.19141000;24.96639250;4.0;158.0;314.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163721.920;20180524-163723.000;60.19140000;24.96641000;4.0;145.5;24.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163722.421;20180524-163723.000;60.19140000;24.96641000;4.0;145.5;0.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163722.917;20180524-163724.000;60.19139000;24.96644400;5.0;133.2;344.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163723.440;20180524-163724.000;60.19139000;24.96644400;5.0;133.2;89.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163723.939;20180524-163725.000;60.19138340;24.96648220;5.0;119.5;131.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163724.440;20180524-163725.000;60.19138340;24.96648220;5.0;119.5;164.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163724.940;20180524-163726.000;60.19137570;24.96651650;5.0;107.1;7.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163725.445;20180524-163726.000;60.19137570;24.96651650;5.0;107.1;178.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163725.943;20180524-163727.000;60.19135670;24.96653180;5.0;112.2;154.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163726.444;20180524-163727.000;60.19135670;24.96653180;5.0;112.2;193.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163726.943;20180524-163728.000;60.19133760;24.96652790;5.0;132.0;61.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163727.446;20180524-163728.000;60.19133760;24.96652790;5.0;132.0;197.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163727.947;20180524-163729.000;60.19131470;24.96651460;4.0;162.4;157.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
